"id","source","section","page","chunkIndex","totalChunksOnPage","text","sourceUrl","catalogUrl","extractedAt"
"dgs_ecatalog-p112-c1","dgs_ecatalog","A","112","1","3","錶面皿 PPKartellWatch Glass, PP˙PP材質可耐120℃˙底部為環狀,放置穩固貨號 D(mm) 價格eaBK-452BK-454BK-455BK-456607999118.5 貨號 Ø(mm) 適用燒杯mL 價格eaAC013-020AC013-030AC013-040AC013-050AC013-065AC013-075AC013-080AC013-100AC013-125AC013-150AC013-2002030405065758010012515020015~102550100150250400~500600~100020005000 錶面皿 PTFE cowiePTFE Watch Glasses˙可蓋於燒杯等容器杯口用˙PTFE材質耐溫-200~250℃˙良好的耐化學性和溫度貨號 ØxL(mm) 價格eaD64D-13003D64D-130046x20010x200PTFE 攪拌棒 台製PTFE Rod˙PTFE材質,耐化學性優玻璃攪拌棒 KIMBLEStirring Rods˙KG-33硼矽酸玻璃製成˙棒體為實心,堅固耐用˙兩端為圓弧狀,使用不傷手貨號 Øx H(mm) ea/bx/cs","https://ec.dgs.com.tw/catalog/files/basic-html/page112.html","https://ec.dgs.com.tw/catalog/catalog.html#p=112","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p112-c2","dgs_ecatalog","A","112","2","3","質,耐化學性優玻璃攪拌棒 KIMBLEStirring Rods˙KG-33硼矽酸玻璃製成˙棒體為實心,堅固耐用˙兩端為圓弧狀,使用不傷手貨號 Øx H(mm) ea/bx/cs 價格eaAK40500-00125AK40500-00150AK40500-00200AK40500-00250AK40500-00300AK40500-003754x1255x1505x2006x25010x30010x375100/8100/8100/6100/650/650/4 玻璃攪拌棒 台製Stirring Rods˙硼矽酸玻璃製成˙棒體為實心,堅固耐用˙兩端為圓弧狀,使用不傷手貨號 ØxH(mm) 價格eaDG40500-06200DG40500-06250DG40500-06300DG40500-08200DG40500-08250DG40500-08300DG40500-10250DG40500-103006x2006x2506x3008x2008x2508x30010x25010x300 真空乾燥器 德製Desiccator˙BORO3.3硼矽酸玻璃製˙整組包含乾燥器本體,藍色塑膠螺蓋,玻璃活栓˙不附瓷板,需另購貨號 描述 價格e","https://ec.dgs.com.tw/catalog/files/basic-html/page112.html","https://ec.dgs.com.tw/catalog/catalog.html#p=112","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p112-c3","dgs_ecatalog","A","112","3","3","8x30010x25010x300 真空乾燥器 德製Desiccator˙BORO3.3硼矽酸玻璃製˙整組包含乾燥器本體,藍色塑膠螺蓋,玻璃活栓˙不附瓷板,需另購貨號 描述 價格eaAB-415262112AB-415262162AB-415262212AB-415262262AB-415262303直徑100mm直徑150mm直徑200mm直徑250mm直徑300mm選購配件貨號 描述 價格eaAB-441334521AB-813754010抽氣活栓固定活栓用塑膠藍蓋 GL36乾燥器用瓷板 德製Plates for Desiccator, Ceramic˙陶瓷製成貨號 描述 價格eaAB-918358AB-918354AB-918355AB-918356AB-918357直徑 90mm 德製100mm 乾燥器用直徑140 mm 德製150mm 乾燥器用直徑190 mm 德製200mm 乾燥器用直徑240 mm 德製250mm 乾燥器用直徑290 mm 德製300mm 乾燥器用A基礎實驗器材A-100 以上價格與規格僅供參考 , 請以實際報價為主 錶面皿","https://ec.dgs.com.tw/catalog/files/basic-html/page112.html","https://ec.dgs.com.tw/catalog/catalog.html#p=112","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p113-c1","dgs_ecatalog","A","113","1","3","真空乾燥器 經濟型Desiccator˙玻璃製成˙附抽氣活栓˙附瓷板貨號 描述 價格eaDG1354-05DG1354-10DG1354-15DG1354-20直徑180mm直徑210mm直徑240mm直徑300mm 選購配件貨號 描述 價格eaDG1354-00DG1354-01抽氣活栓180mm用抽氣活栓210mm以上用 乾燥器 經濟型Desiccator˙玻璃製成˙附瓷板貨號 直徑mm 價格eaDG1351-05DG1351-10DG1351-15DG1351-20DG1351-30DG1351-40DG1351-50120150180210240300350 茶色乾燥器 經濟型Desiccator, Amber˙玻璃製成˙附瓷板貨號 直徑mm 價格eaDG1352-05DG1352-10DG1352-15DG1352-20180210240300乾燥器用瓷板 經濟型Plates for Desiccator, Ceramic˙陶瓷製成貨號 描述 價格eaDG1351-12DG1351-17DG1351-26DG1351-36DG1351-46DG1351-52150mm 經濟型乾燥器用180mm 經濟型乾燥器用210","https://ec.dgs.com.tw/catalog/files/basic-html/page113.html","https://ec.dgs.com.tw/catalog/catalog.html#p=113","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p113-c2","dgs_ecatalog","A","113","2","3","描述 價格eaDG1351-12DG1351-17DG1351-26DG1351-36DG1351-46DG1351-52150mm 經濟型乾燥器用180mm 經濟型乾燥器用210mm 經濟型乾燥器用240mm 經濟型乾燥器用300mm 經濟型乾燥器用350mm 經濟型乾燥器用 塑膠真空乾燥器 PC/PP KartellDesiccator, PC/PP˙底部為PP材質,上蓋為PC材質˙活栓為PC材質,活栓閥為PE材質,可控制空氣之進入速度˙附O-RING,加強緊密度,不需另塗凡士林˙不附塑膠瓷板˙於室溫下可持續24小時承受完全真空(740mmHg)貨號 OD(mm) H(mm) 價格eaBK-550BK-230BK-554150200250190230300 塑膠真空乾燥器用配件 PP KartellDesiccator Plate, PP貨號 Ø(mm) 價格eaBK-551BK-231BK-553BK-555BK-556BK-557BK-229BK-550用 塑膠瓷板140.5x7BK-230用 塑膠瓷板189x7BK-554用 塑膠瓷板238x7BK-550用 o-ringBK-230用 o-ringBK-554用","https://ec.dgs.com.tw/catalog/files/basic-html/page113.html","https://ec.dgs.com.tw/catalog/catalog.html#p=113","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p113-c3","dgs_ecatalog","A","113","3","3","9BK-550用 塑膠瓷板140.5x7BK-230用 塑膠瓷板189x7BK-554用 塑膠瓷板238x7BK-550用 o-ringBK-230用 o-ringBK-554用 o-ringBK系列用 真空活栓 ˙塑膠瓷板為PP混合材質,不可放置高溫物品A基礎實驗器材以上價格與規格僅供參考 , 請以實際報價為主 A-101乾燥器","https://ec.dgs.com.tw/catalog/files/basic-html/page113.html","https://ec.dgs.com.tw/catalog/catalog.html#p=113","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p114-c1","dgs_ecatalog","A","114","1","4","塑膠真空乾燥器 PC/PP TarsonsDesiccator, PC/PP貨號 描述 IDxODxH(mm) 價格eaATS-402010ATS-402020ATS-402030ATS-402040ATS-403010ATS-403020ATS-403030ATS-403040上蓋PC 底部PP 上蓋PC 底部PP 上蓋PC 底部PP 上蓋PC 底部PP 上蓋PC 底部PC上蓋PC 底部PC上蓋PC 底部PC上蓋PC 底部PC150x172x205198x230x255240x275x310296x335x383150x172x205198x230x255240x275x310296x335x383選購配件貨號 描述 價格eaATS-402011ATS-402021ATS-402031ATS-402041ATS-402001150mm用矽膠O-RING200mm用矽膠O-RING250mm用矽膠O-RING300mm用矽膠O-RING活栓˙採用優質PP/PC塑料製作而成,體積輕巧˙矽膠O型圈確保在不使用油脂的情況下密封至0°C˙乾燥器底部為白色厚的穿孔PP˙中間的孔方便提升真空乾燥器 AS ONE關連產品˙PC材質˙耐真空","https://ec.dgs.com.tw/catalog/files/basic-html/page114.html","https://ec.dgs.com.tw/catalog/catalog.html#p=114","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p114-c2","dgs_ecatalog","A","114","2","4","質PP/PC塑料製作而成,體積輕巧˙矽膠O型圈確保在不使用油脂的情況下密封至0°C˙乾燥器底部為白色厚的穿孔PP˙中間的孔方便提升真空乾燥器 AS ONE關連產品˙PC材質˙耐真空133Pa(1Torr)˙附鎖扣,常壓下密封性能高,可輕鬆抽真空˙閥門和真空計的位置可以根據應用和空間進行改變˙透過在側面安裝閥門和真空計,可以將它們堆疊起來使用˙具兩個真空閥,管徑10mm˙PP乾燥劑盛放盤,也可用作常壓乾燥器˙精密加工模具技術可實現高真空維護,無需潤滑脂手套箱 AS ONE關連產品˙PMMA材質˙附有傳遞箱,方便內部檢查˙配備超壓安全閥,當內部壓力高於100pa時釋放壓力˙具兩個氣體置換閥,適用於內徑Ø10mm管˙附插座機種,可在箱體內使用震盪器等需電力的設備˙附排氣孔機種,可用於易產生氣體需排出的操作˙配件:手套箱大手套1副,厚度0.4mm貨號 IDxOD(mm) 價格mD63S-030103D63S-030204D63S-030305D63S-030306D63S-0304061x32x43x53x64x6D63S-030507D63S-030509D63S-030514D63S-030608D63S-0306095x75x","https://ec.dgs.com.tw/catalog/files/basic-html/page114.html","https://ec.dgs.com.tw/catalog/catalog.html#p=114","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p114-c3","dgs_ecatalog","A","114","3","4","0306D63S-0304061x32x43x53x64x6D63S-030507D63S-030509D63S-030514D63S-030608D63S-0306095x75x95x146x86x9D63S-030615D63S-030710D63S-030711D63S-030811D63S-0308126x157x107x118x118x12D63S-030814D63S-030817D63S-031014D63S-031217D63S-0315218x148x1710x1412x1715x21矽膠管 台製Silicone Tubing˙矽膠材質,耐化學性優˙材質軟,可曲折˙每卷(pk)15公尺包裝貨號 尺寸mm IDx厚度in ft./bx 價格B62K-01103B62K-01203B62K-01303B62K-01105B62K-01106B62K-01206B62K-01306B62K-01108B62K-01208B62K-01308B62K-011153小3中3大5小6小6中6大8小8中8大15中1/8x1/321/8x3/641/8x1/163/16x1/161/4x1/161/4x3/321/4x3/","https://ec.dgs.com.tw/catalog/files/basic-html/page114.html","https://ec.dgs.com.tw/catalog/catalog.html#p=114","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p114-c4","dgs_ecatalog","A","114","4","4","08B62K-011153小3中3大5小6小6中6大8小8中8大15中1/8x1/321/8x3/641/8x1/163/16x1/161/4x1/161/4x3/321/4x3/165/16x1/165/16x1/85/16x3/165/8x1/810010010010010010050100505050 橡膠管 KENTRubber Tubing˙天然乳膠製成,彈性佳˙管璧內外光滑99.9%無蛋白殘留˙半透明的管璧,讓管內液體更易 於觀察˙可高溫高壓滅菌,EO滅菌,GMMA 射線滅菌˙尺寸有標示\,為抽真空用A基礎實驗器材A-102 以上價格與規格僅供參考 , 請以實際報價為主 橡膠管","https://ec.dgs.com.tw/catalog/files/basic-html/page114.html","https://ec.dgs.com.tw/catalog/catalog.html#p=114","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p115-c1","dgs_ecatalog","A","115","1","5","註：TYGON®,PharMed®, Versilic®, Fluran® 是Saint-Gobain 的註冊商標貨號 ID(mm) 厚度mm 型號 價格bxA67S-040010A67S-040015A67S-041015A67S-0410240.801.591.592.380.800.801.591.59ADF00001ADF00002ADF00003ADF00005 A67S-041030A67S-042040A67S-040050A67S-041050A67S-042050A67S-0430503.183.974.764.764.764.761.591.590.801.592.383.18ADF00007ADF00010ADF00011ADF00012ADF00013ADF00014A67S-041060A67S-042060A67S-043060A67S-041080A67S-042080A67S-0430806.356.356.357.947.947.941.592.383.181.592.383.18ADF00017ADF00018ADF00019ADF00022ADF00023ADF00024A67S-040","https://ec.dgs.com.tw/catalog/files/basic-html/page115.html","https://ec.dgs.com.tw/catalog/catalog.html#p=115","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p115-c2","dgs_ecatalog","A","115","2","5","947.947.941.592.383.181.592.383.18ADF00017ADF00018ADF00019ADF00022ADF00023ADF00024A67S-040100A67S-041100A67S-042100A67S-040120A67S-041120A67S-0421209.539.539.5312.712.712.71.592.383.181.592.383.18ADF00027ADF00028ADF00029ADF00036ADF00037ADF00038A67S-041150A67S-042195A67S-04125015.8819.1025.402.383.183.18ADF00045ADF00053ADF00062太空透明管ND100-65 TYGONTygon Clear Tubing ND100-65˙不含鄰苯二甲酸二酯(DEHP)˙廣泛用於臨床,生化,醫藥及實驗室˙符合ISO10993及USP Class VI.. 等規範˙適用於血液和靜脈注射,透析設備,藥物輸送,蠕動幫浦˙使用溫度-42°C~+74°C˙每盒(bx)50英呎長太空透明管E-3603 TYGONTYGON Clear","https://ec.dgs.com.tw/catalog/files/basic-html/page115.html","https://ec.dgs.com.tw/catalog/catalog.html#p=115","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p115-c3","dgs_ecatalog","A","115","3","5","I.. 等規範˙適用於血液和靜脈注射,透析設備,藥物輸送,蠕動幫浦˙使用溫度-42°C~+74°C˙每盒(bx)50英呎長太空透明管E-3603 TYGONTYGON Clear Tubing E-3603˙不含鄰苯二甲酸二酯(DEHP), 無雙酚A(BPA)˙抗一般酸鹼及無機化學品˙符合USP Class VI,FDA, NSF51等規範˙適用於冷凝管,培養箱,乾燥器,氣體管線與排水管線˙適用於實驗室,蠕動幫浦,環境實驗˙使用溫度-42°C~+74°C˙每盒(bx)50英呎長貨號 ID(mm) 厚度mm 型號 價格bxA67S-050010A67S-050015A67S-051015A67S-050024A67S-0520240.801.591.592.382.380.800.801.590.801.59ACF00001ACF00002ACF00003ACF00004ACF00005A67S-050030A67S-051030A67S-052040A67S-050050A67S-051050A67S-052050A67S-0530503.183.183.974.764.764.764.760.801.591.590.801","https://ec.dgs.com.tw/catalog/files/basic-html/page115.html","https://ec.dgs.com.tw/catalog/catalog.html#p=115","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p115-c4","dgs_ecatalog","A","115","4","5","0A67S-050050A67S-051050A67S-052050A67S-0530503.183.183.974.764.764.764.760.801.591.590.801.592.383.18ACF00006ACF00007ACF00010ACF00011ACF00012ACF00013ACF00014A67S-051060A67S-052060A67S-053060A67S-054060A67S-051080A67S-052080A67S-0530806.356.356.356.357.947.947.941.592.383.184.761.592.383.18ACF00017ACF00018ACF00019ACF00020ACF00022ACF00023ACF00024A67S-050100A67S-051100A67S-052100A67S-054100A67S-050120A67S-051120A67S-052120A67S-0551209.539.539.539.5312.712.712.712.71.592.383.186.351.592.383.187.94ACF00027ACF00028ACF000","https://ec.dgs.com.tw/catalog/files/basic-html/page115.html","https://ec.dgs.com.tw/catalog/catalog.html#p=115","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p115-c5","dgs_ecatalog","A","115","5","5","51209.539.539.539.5312.712.712.712.71.592.383.186.351.592.383.187.94ACF00027ACF00028ACF00029ACF00030ACF00036ACF00037ACF00038ACF00040A67S-051150A67S-055150A67S-051170A67S-052195A67S-05032015.8815.8817.4619.1031.752.389.532.383.183.18ACF00045ACF00049ACF00050ACF00053ACF00069 註：TYGON®,PharMed®, Versilic®, Fluran® 是Saint-Gobain 的註冊商標A基礎實驗器材以上價格與規格僅供參考 , 請以實際報價為主 A-103TYGON管","https://ec.dgs.com.tw/catalog/files/basic-html/page115.html","https://ec.dgs.com.tw/catalog/catalog.html#p=115","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p116-c1","dgs_ecatalog","A","116","1","5","BPT管 PHARMEDTygon Pharmed Tubing ˙可高溫高壓滅菌˙符合ISO10993, USP Class VI, NSF, FDA21 CFR177.2600等規範˙適用於實驗室,蠕動泵浦,血液,醫藥,藥劑與生化˙使用溫度-51°C~+135°C ˙每盒(bx)25英呎長貨號 ID(mm) 厚度mm 型號 價格bxA67S-PM0005A67S-PM1010A67S-PM0015A67S-PM1015A67S-PM20240.510.801.591.592.381.571.590.801.591.59AY242605AY242606AY242002AY242003AY242005A67S-PM0030A67S-PM1030A67S-PM1050A67S-PM1060A67S-PM30603.18 3.184.76 6.35 6.350.801.591.591.593.18AY242006AY242007AY242012AY242017AY242019A67S-PM1080A67S-PM0100A67S-PM2100A67S-PM2120A67S-PM2150A67S-PM21957.949.539.53","https://ec.dgs.com.tw/catalog/files/basic-html/page116.html","https://ec.dgs.com.tw/catalog/catalog.html#p=116","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p116-c2","dgs_ecatalog","A","116","2","5","2017AY242019A67S-PM1080A67S-PM0100A67S-PM2100A67S-PM2120A67S-PM2150A67S-PM21957.949.539.5312.715.8819.101.591.593.183.183.183.18AY242022AY242027AY242029AY242038AY242046AY242053 註：TYGON®,PharMed®,Versilic®,Fluran® 是Saint-Gobain的註冊商標貨號 WxL(mm) 價格eaBK-1759 90x165軟管量測器 KartellTubing Selector, ABS˙ABS材質˙可輕易量測軟管之內外徑˙內徑可量測範圍1~25mm ˙外徑可量測範圍1.5~21mm貨號 IDxOD(mm) 價格mD65H-090203D65H-090204D65H-090304D65H-090406D65H-090608D65H-090810D65H-0922252x32x43x44x66x88x1022x25PFA管 日製PFA Tubing˙PFA材質,耐化學性優˙耐氫氟酸,透明度高˙適用於純水系統,不會放出重金屬污染˙材質軟","https://ec.dgs.com.tw/catalog/files/basic-html/page116.html","https://ec.dgs.com.tw/catalog/catalog.html#p=116","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p116-c3","dgs_ecatalog","A","116","3","5","922252x32x43x44x66x88x1022x25PFA管 日製PFA Tubing˙PFA材質,耐化學性優˙耐氫氟酸,透明度高˙適用於純水系統,不會放出重金屬污染˙材質軟,可曲折˙最小訂購量1M貨號 IDxOD(in) 價格mD65H-0801503D65H-080406D65H-080610D65H-0816191/16x1/85/32x1/41/4x3/85/8x3/4PTFE管 日製PTFE Tubing˙TF材質,耐溫耐化學性優˙最小訂購量1M貨號 規格mm 價格mC64M-060102C64M-060103C64M-06015025C64M-060203C64M-060204C64M-06025035C64M-060304C64M-060305C64M-060405C64M-060406C64M-0604071x21x31.5x2.52x32x42.5x3.53x43x54x54x64x7C64M-060506C64M-060507C64M-060508C64M-060607C64M-060608C64M-060609C64M-060708C64M-060709C64M-0607105x65x75x86x","https://ec.dgs.com.tw/catalog/files/basic-html/page116.html","https://ec.dgs.com.tw/catalog/catalog.html#p=116","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p116-c4","dgs_ecatalog","A","116","4","5","07C64M-060508C64M-060607C64M-060608C64M-060609C64M-060708C64M-060709C64M-0607105x65x75x86x76x86x97x87x9 7x10C64M-060809C64M-060810C64M-060811C64M-060910C64M-060911C64M-060912C64M-061011C64M-061012C64M-0610138x98x10 8x119x109x119x1210x1110x1210x13C64M-061113C64M-061213C64M-061214C64M-061215C64M-061314C64M-061315C64M-061316C64M-061415C64M-061416C64M-06151711x1312x1312x1412x1513x1413x1513x1614x1514x1615x17C64M-061518C64M-061618C64M-061619C64M-061719C64M-061720C64M-061820C64M-061921C64M-06202315x1816x1816x1917x1917x201","https://ec.dgs.com.tw/catalog/files/basic-html/page116.html","https://ec.dgs.com.tw/catalog/catalog.html#p=116","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p116-c5","dgs_ecatalog","A","116","5","5","4M-061619C64M-061719C64M-061720C64M-061820C64M-061921C64M-06202315x1816x1816x1917x1917x2018x2019x2120x23 A基礎實驗器材A-104 以上價格與規格僅供參考 , 請以實際報價為主 軟管量測器","https://ec.dgs.com.tw/catalog/files/basic-html/page116.html","https://ec.dgs.com.tw/catalog/catalog.html#p=116","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p117-c1","dgs_ecatalog","A","117","1","4","PTFE熱縮管 BOHLENDERPTFE Heat Shrinkable Tubing˙耐熱340℃耐酸鹼,可披覆於溫度計溫度探棒上˙最小訂購量1M貨號 ID(mm) 收縮後ID(mm) 厚度mm 價格mAO-S182808AO-S182816AO-S182824AO-S182832AO-S182840AO-S182848AO-S182856AO-S1828642.03.24.76.39.512.719.025.40.71.01.31.62.53.75.77.00.220.250.300.300.300.380.380.38 T字接管 PP KartellT-Connector, PP˙PP材質˙良好的耐化學性和溫度˙管璧鋸齒狀設計可防止接管滑落貨號 OD(mm) 管內孔徑mm 價格eaBK-459BK-460BK-461BK-462BK-463BK-520BK-5214681012 14161.63.74.46.38.210.012.1貨號 ODxL(mm) 價格eaAO-D57702AO-D57704AO-D57706AO-D577084.5x19.56.8x22.59x25.511x28.5T型接管 PTFE BOH","https://ec.dgs.com.tw/catalog/files/basic-html/page117.html","https://ec.dgs.com.tw/catalog/catalog.html#p=117","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p117-c2","dgs_ecatalog","A","117","2","4","DxL(mm) 價格eaAO-D57702AO-D57704AO-D57706AO-D577084.5x19.56.8x22.59x25.511x28.5T型接管 PTFE BOHLENDERT-Connector, PTFE˙PTFE材質耐溫-200~250℃˙良好的耐化學性和溫度˙可用於真空系統連接˙管璧鋸齒狀設計可防止接管滑落貨號 OD(mm) 管內孔徑mm 價格eaBK-464BK-465BK-466BK-467BK-468BK-525BK-526468101214162.02.74.65.57.39.711.9 Y字接管 PP KartellY-Connector, PP˙PP材質˙良好的耐化學性和溫度˙管璧鋸齒狀設計可防止接管滑落貨號 ODxL(mm) 價格eaAO-D57602AO-D57604AO-D57606AO-D576084.5x406.8x479x5311x60Y型接管 PTFE BOHLENDERY-Connector, PTFE˙PTFE材質耐溫-200~250℃˙良好的耐化學性和溫度˙可用於真空系統連接˙管璧鋸齒狀設計可防止接管滑落三通接管 PP Kartell 3-Way Connector,","https://ec.dgs.com.tw/catalog/files/basic-html/page117.html","https://ec.dgs.com.tw/catalog/catalog.html#p=117","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p117-c3","dgs_ecatalog","A","117","3","4","PTFE˙PTFE材質耐溫-200~250℃˙良好的耐化學性和溫度˙可用於真空系統連接˙管璧鋸齒狀設計可防止接管滑落三通接管 PP Kartell 3-Way Connector, PP˙PP材質˙良好的耐化學性和溫度˙管璧鋸齒狀設計防止接管滑落貨號 OD(mm) 管內孔徑mm 價格eaBK-527BK-528BK-529BK-530BK-531BK-5324~66~88~1010~1212~1414~161.52.74.75.57.69.6L型接管 PP KartellL-Connector, PP˙PP材質˙良好的耐化學性和溫度˙管璧鋸齒狀設計可防止接管滑落貨號 OD(mm) 管內孔徑mm 價格eaBK-1250BK-1251BK-1252BK-1253BK-1254BK-1255BK-1256468101214161.32.54.56.08.010.511.6貨號 ODxL(mm) 價格eaAO-D57402AO-D57404AO-D57406AO-D574084.5x19.56.8x22.59x25.511x28.5L型接管 PTFE BOHLENDERL-Connector, PTFE˙PTFE材質耐溫-200~2","https://ec.dgs.com.tw/catalog/files/basic-html/page117.html","https://ec.dgs.com.tw/catalog/catalog.html#p=117","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p117-c4","dgs_ecatalog","A","117","4","4","6AO-D574084.5x19.56.8x22.59x25.511x28.5L型接管 PTFE BOHLENDERL-Connector, PTFE˙PTFE材質耐溫-200~250℃˙良好的耐化學性和溫度˙可用於真空系統連接˙管璧鋸齒狀設計可防止接管滑落A基礎實驗器材以上價格與規格僅供參考 , 請以實際報價為主 A-105塑膠接管","https://ec.dgs.com.tw/catalog/files/basic-html/page117.html","https://ec.dgs.com.tw/catalog/catalog.html#p=117","2026-02-24T05:56:40.562Z"
"dgs_ecatalog-p118-c1","dgs_ecatalog","A","118","1","4","十字型接管 PP KartellCross 4-Way Connector, PP˙PP材質˙良好的耐化學性和溫度˙管璧鋸齒狀設計可防止接管滑落貨號 OD(mm) 管內孔徑mm 價格eaBK-1410BK-1411BK-1412BK-1413BK-1414BK-1415BK-14163.56 8101213.5151.52.74.67.08.09.511.6 貨號 ODxL(mm) 價格eaAO-D57308 11x28.5十字接管 PTFE BOHLENDERCross 4-Way Connector , PTFE˙PTFE材質耐溫-200~250℃˙良好的耐化學性和溫度˙可用於真空系統連接˙管璧鋸齒狀設計防止接管滑落直型接管 PP KartellConnector, PP˙PP材質˙良好的耐化學性和溫度˙管璧鋸齒狀設計可防止接管滑落貨號 OD(mm) 管內孔徑mm 價格eaBK-510BK-511BK-512BK-513BK-514BK-5154~66~88~1010~1212~1414~162.03.54.56.58.510.5 貨號 ODxL(mm) 價格eaAO-D57502AO-D57504AO-D57506AO","https://ec.dgs.com.tw/catalog/files/basic-html/page118.html","https://ec.dgs.com.tw/catalog/catalog.html#p=118","2026-02-24T05:56:40.562Z"
